id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
9,1,1,1,http://law.beihua.edu.cn,law.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学法学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
1,1,1,1,https://lib.beihua.edu.cn,lib.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,443,200,OK,北华大学图书馆,"none,ASP.NET",175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
1,1,1,1,http://lib.beihua.edu.cn,lib.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,80,200,OK,北华大学图书馆,"none,ASP.NET",175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
129,1,1,1,https://lixy.beihua.edu.cn,lixy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学理学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
143,1,1,1,http://lixy.beihua.edu.cn,lixy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学理学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
57,1,1,1,https://lsc.beihua.edu.cn,lsc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,404,Not Found,404错误提示,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
133,1,1,1,http://lsc.beihua.edu.cn,lsc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,404,Not Found,404错误提示,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
108,1,1,1,https://ltxb.beihua.edu.cn,ltxb.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,离退休工作部(处),none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
172,1,1,1,http://ltxb.beihua.edu.cn,ltxb.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,离退休工作部(处),none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
76,1,1,1,https://lxy.beihua.edu.cn,lxy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,林学院2019,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
139,1,1,1,http://lxy.beihua.edu.cn,lxy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,林学院2019,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
14,1,1,1,https://lxysyzx.beihua.edu.cn,lxysyzx.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学森林植被与生态国家级实验示范中心,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
31,1,1,1,http://lxysyzx.beihua.edu.cn,lxysyzx.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学森林植被与生态国家级实验示范中心,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
68,1,1,1,https://mach.beihua.edu.cn,mach.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学机械工程学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
157,1,1,1,http://mach.beihua.edu.cn,mach.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学机械工程学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
71,1,1,1,https://marx.beihua.edu.cn,marx.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,马克思主义学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
163,1,1,1,http://marx.beihua.edu.cn,marx.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,马克思主义学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
103,1,1,1,https://math.beihua.edu.cn,math.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,数学与统计学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
153,1,1,1,http://math.beihua.edu.cn,math.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,数学与统计学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
92,1,1,1,https://med.beihua.edu.cn,med.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学医学部,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
156,1,1,1,http://med.beihua.edu.cn,med.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学医学部,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
49,1,1,1,https://msxy.beihua.edu.cn,msxy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学美术学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
110,1,1,1,http://msxy.beihua.edu.cn,msxy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学美术学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
56,1,1,1,https://music.beihua.edu.cn,music.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,音乐学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
128,1,1,1,http://music.beihua.edu.cn,music.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,音乐学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
86,0,0,1,https://my.beihua.edu.cn,my.beihua.edu.cn,1,my.beihua.edu.cn,175.16.216.76,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='my.beihua.edu.cn', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1091)')))""),)",,,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
115,1,1,1,http://my.beihua.edu.cn,my.beihua.edu.cn,1,my.beihua.edu.cn,175.16.216.76,1,1,80,200,OK,,openresty,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
183,0,0,1,http://ns.beihua.edu.cn,ns.beihua.edu.cn,1,ns.beihua.edu.cn,59.72.128.1,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='ns.beihua.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000026BB849D648>, 'Connection to ns.beihua.edu.cn timed out. (connect timeout=13)'))""),)",,,59.72.128.0/18,AS4538,China Education and Research Network Center,中国吉林省吉林市,教育网,QueryNS
184,0,0,1,https://ns.beihua.edu.cn,ns.beihua.edu.cn,1,ns.beihua.edu.cn,59.72.128.1,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='ns.beihua.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000026BB837CD48>, 'Connection to ns.beihua.edu.cn timed out. (connect timeout=13)'))""),)",,,59.72.128.0/18,AS4538,China Education and Research Network Center,中国吉林省吉林市,教育网,QueryNS
69,1,1,1,https://office.beihua.edu.cn,office.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学办公室,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
167,1,1,1,http://office.beihua.edu.cn,office.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学办公室,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
62,1,1,1,https://oral.beihua.edu.cn,oral.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学口腔医学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
178,1,1,1,http://oral.beihua.edu.cn,oral.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学口腔医学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
23,1,1,1,https://osc.beihua.edu.cn,osc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,国际交流合作处（港澳台办公室）,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
60,1,1,1,http://osc.beihua.edu.cn,osc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,国际交流合作处（港澳台办公室）,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
65,1,1,1,https://pharm.beihua.edu.cn,pharm.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学药学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
148,1,1,1,http://pharm.beihua.edu.cn,pharm.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学药学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
5,1,1,1,https://phy.beihua.edu.cn,phy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,404,Not Found,404错误提示,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
8,1,1,1,http://phy.beihua.edu.cn,phy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,404,Not Found,404错误提示,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
91,0,1,1,http://qmgc.beihua.edu.cn,qmgc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,80,502,Bad Gateway,访问出错 - 502,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
107,0,1,1,https://qmgc.beihua.edu.cn,qmgc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,443,502,Bad Gateway,访问出错 - 502,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
112,1,1,1,http://res.beihua.edu.cn,res.beihua.edu.cn,1,res.beihua.edu.cn,175.16.216.76,1,0,80,403,Forbidden,403 Forbidden,openresty,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
113,0,0,1,https://res.beihua.edu.cn,res.beihua.edu.cn,1,res.beihua.edu.cn,175.16.216.76,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='res.beihua.edu.cn', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1091)')))""),)",,,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
15,1,1,1,https://rsc.beihua.edu.cn,rsc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学人事处,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
36,1,1,1,http://rsc.beihua.edu.cn,rsc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学人事处,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
152,1,1,1,https://sbc.beihua.edu.cn,sbc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,资产管理处（招投标管理中心）,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
177,1,1,1,http://sbc.beihua.edu.cn,sbc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,资产管理处（招投标管理中心）,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
192,1,1,1,https://shpg.beihua.edu.cn,shpg.beihua.edu.cn,3,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学本科教育教学审核评估网,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Finder
196,1,1,1,http://shpg.beihua.edu.cn,shpg.beihua.edu.cn,3,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学本科教育教学审核评估网,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Finder
111,0,1,1,http://sjc.beihua.edu.cn,sjc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,80,502,Bad Gateway,访问出错 - 502,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
114,0,1,1,https://sjc.beihua.edu.cn,sjc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,443,502,Bad Gateway,访问出错 - 502,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
138,1,1,1,http://skc.beihua.edu.cn,skc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学社会科学处,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
151,1,1,1,https://skc.beihua.edu.cn,skc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学社会科学处,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
11,1,1,1,https://sph.beihua.edu.cn,sph.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学公共卫生学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
18,1,1,1,http://sph.beihua.edu.cn,sph.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学公共卫生学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
166,0,1,1,https://sslvpn.beihua.edu.cn,sslvpn.beihua.edu.cn,1,sslvpn.beihua.edu.cn,175.16.216.34,1,0,443,500,Internal Server Error,统一身份认证,openresty,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
182,0,1,1,http://sslvpn.beihua.edu.cn,sslvpn.beihua.edu.cn,1,sslvpn.beihua.edu.cn,175.16.216.34,1,0,80,500,Internal Server Error,统一身份认证,openresty,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
64,1,1,1,https://tedc.beihua.edu.cn,tedc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,教师教育发展中心,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
180,1,1,1,http://tedc.beihua.edu.cn,tedc.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,教师教育发展中心,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
121,1,1,1,https://tsg.beihua.edu.cn,tsg.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,443,404,,HTTP Status 404 – Not Found,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
174,1,1,1,http://tsg.beihua.edu.cn,tsg.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,80,404,,HTTP Status 404 – Not Found,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
89,1,1,1,https://tyxy.beihua.edu.cn,tyxy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,体育学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
161,1,1,1,http://tyxy.beihua.edu.cn,tyxy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,体育学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
165,1,1,1,http://vi.beihua.edu.cn,vi.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学视觉形象识别系统,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
168,1,1,1,https://vi.beihua.edu.cn,vi.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学视觉形象识别系统,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
90,0,1,1,https://webvpn.beihua.edu.cn,webvpn.beihua.edu.cn,1,webvpn.beihua.edu.cn,175.16.216.34,1,0,443,500,Internal Server Error,统一身份认证,openresty,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
123,0,1,1,http://webvpn.beihua.edu.cn,webvpn.beihua.edu.cn,1,webvpn.beihua.edu.cn,175.16.216.34,1,0,80,500,Internal Server Error,统一身份认证,openresty,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
70,1,1,1,https://wenming.beihua.edu.cn,wenming.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,文明网,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
160,1,1,1,http://wenming.beihua.edu.cn,wenming.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,文明网,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
116,1,1,1,http://wj.beihua.edu.cn,wj.beihua.edu.cn,1,wj.beihua.edu.cn,175.16.216.119,1,1,80,200,OK,'',,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
190,0,0,1,https://wj.beihua.edu.cn,wj.beihua.edu.cn,1,wj.beihua.edu.cn,175.16.216.119,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wj.beihua.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000026BB9862508>, 'Connection to wj.beihua.edu.cn timed out. (connect timeout=13)'))""),)",,,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
19,1,1,1,https://www.beihua.edu.cn,www.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
30,1,1,1,http://www.beihua.edu.cn,www.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
95,1,1,1,https://wxy.beihua.edu.cn,wxy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,文学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
149,1,1,1,http://wxy.beihua.edu.cn,wxy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,文学院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,RapidDNSQuery
22,0,1,1,http://xb.beihua.edu.cn,xb.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,80,502,Bad Gateway,访问出错 - 502,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
27,0,1,1,https://xb.beihua.edu.cn,xb.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,443,502,Bad Gateway,访问出错 - 502,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
1,0,1,1,http://xcb.beihua.edu.cn,xcb.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,80,502,Bad Gateway,访问出错 - 502,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
4,0,1,1,https://xcb.beihua.edu.cn,xcb.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,0,443,502,Bad Gateway,访问出错 - 502,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
10,1,1,1,https://xiaoqing.beihua.edu.cn,xiaoqing.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,404,Not Found,404错误提示,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
28,1,1,1,http://xiaoqing.beihua.edu.cn,xiaoqing.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,404,Not Found,404错误提示,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
195,1,1,1,https://xxgk.beihua.edu.cn,xxgk.beihua.edu.cn,3,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,信息公开网,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Finder
198,1,1,1,http://xxgk.beihua.edu.cn,xxgk.beihua.edu.cn,3,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,信息公开网,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Finder
40,1,1,1,https://xyy.beihua.edu.cn,xyy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学校医院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
85,1,1,1,http://xyy.beihua.edu.cn,xyy.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学校医院,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
52,1,1,1,https://yfzx.beihua.edu.cn,yfzx.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学依法治校专题网站,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
140,1,1,1,http://yfzx.beihua.edu.cn,yfzx.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学依法治校专题网站,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
21,1,1,1,https://youth.beihua.edu.cn,youth.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,共青团北华大学委员会,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
43,1,1,1,http://youth.beihua.edu.cn,youth.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,共青团北华大学委员会,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,MySSLQuery
118,1,1,1,http://zb.beihua.edu.cn,zb.beihua.edu.cn,1,zb.beihua.edu.cn,175.16.216.45,1,1,80,200,OK,'',,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
187,0,0,1,https://zb.beihua.edu.cn,zb.beihua.edu.cn,1,zb.beihua.edu.cn,175.16.216.45,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='zb.beihua.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000026BB9805808>, 'Connection to zb.beihua.edu.cn timed out. (connect timeout=13)'))""),)",,,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
117,1,1,1,http://zb1.beihua.edu.cn,zb1.beihua.edu.cn,1,zb1.beihua.edu.cn,175.16.216.44,1,1,80,200,OK,'',,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
189,0,0,1,https://zb1.beihua.edu.cn,zb1.beihua.edu.cn,1,zb1.beihua.edu.cn,175.16.216.44,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='zb1.beihua.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000026BB9831348>, 'Connection to zb1.beihua.edu.cn timed out. (connect timeout=13)'))""),)",,,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
193,1,1,1,https://zhuoyuexcjs.beihua.edu.cn,zhuoyuexcjs.beihua.edu.cn,3,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,数学教育成果申报,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Finder
197,1,1,1,http://zhuoyuexcjs.beihua.edu.cn,zhuoyuexcjs.beihua.edu.cn,3,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,数学教育成果申报,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Finder
72,1,1,1,https://zsb.beihua.edu.cn,zsb.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,北华大学招生办,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
130,1,1,1,http://zsb.beihua.edu.cn,zsb.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,北华大学招生办,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,IP138Query
127,1,1,1,https://zzb.beihua.edu.cn,zzb.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,443,200,OK,党委组织部组织员办公室（党校、人才工作办,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
154,1,1,1,http://zzb.beihua.edu.cn,zzb.beihua.edu.cn,1,www.beihua.edu.cn,175.16.216.46,1,1,80,200,OK,党委组织部组织员办公室（党校、人才工作办,none,175.16.0.0/13,AS4837,China Unicom,中国吉林省吉林市,联通,Brute
